SimpleName	Norm_Acute_Neg	Norm_Acute_Low	Norm_Acute_M1	Norm_Acute_M2	Norm_Acute_High	Norm_Chronic_Neg	Norm_Chronic_Low	Norm_Chronic_M1	Norm_Chronic_M2	Norm_Chronic_High
-44	0.24890710933990923	0.009509233947243243	-0.4049675999914495	-0.5608686786582373	-0.9843395706689304	0.1940963339234509	0.2018829970318806	0.02991117399882481	0.21029966371315453	-1.0658815757501852
-50	0.12735959232637237	0.21348284663421127	0.2859362183982376	0.18963235656552874	-0.2599583083798391	0.01251654142300261	0.07410018524373417	0.1271095588938162	-0.5719545609013392	-0.308570968522097
-64	0.5115415519003994	0.5124799105051205	0.4158712693751251	-0.34056480328610916	-0.05223372397960255	0.37658620257399555	0.1631875658818737	-0.1437153552222392	-0.13509785923315895	-0.33616822215054876
-72	-0.14971855815942056	-0.12854978144820253	-0.1385667583380661	-0.17806814783041777	-0.7297231901638733	0.14890190355039198	-0.2732446922445121	-0.7172575931713453	-1.746634898096963	-0.05674351049776199
-75	0.2543890669439954	0.28313479472528014	0.19769603044384682	0.014218546305612848	-0.3704103144018788	0.3265341377016437	0.4875746484880422	0.5078422714915309	-1.1075645530597267	-0.9045764312837878
-77	0.2590893385131178	0.17215849508419329	0.0637156110097268	-0.25059996089026926	-0.6259380659899968	0.4640811612260635	0.341658582601929	0.1812264808452604	-0.07681814123026239	-0.4307487177200149
-81	0.4703445614218391	0.5575106753154925	0.49110859046783834	0.22988653610640575	-0.20921140197296967	0.36261945275908636	0.20946927400098703	-0.36710116753547645	0.03553213159207237	-0.05773079747295416
0	2.321552760285341	2.393424500463534	1.544626040801808	-0.2805785447945215	-1.2494716803648387	0.10259657125122955	-0.15019891189730866	-0.3251499583388714	-0.4311211995155755	-0.769553685103084
116	-0.1803017150796573	-0.07235395284140284	-0.014215811004044393	-1.0471671159248808	0.4835231821785994	-0.6796978399814755	-0.43550855050108467	-0.3834161313932046	-1.137681375119622	-1.2796678229521044
117	0.3893807268367543	0.4792264468977835	0.45228050590488733	-0.34620416070239823	-0.14479371325818746	0.49939432073757756	0.1842357616256628	-0.312245220832711	0.0745806696975935	-1.4020839644047476
122	0.14968833126047884	0.08879142140994292	-0.012850636495527182	-0.7155818218124629	-0.13811599530571708	-0.18621570984206648	-0.30333701709114147	-0.3923907052019717	-0.40474748289425844	-1.2496750017641096
127	0.1472157522541154	0.08414082077069267	0.019751472071306085	-0.47430081943461583	-0.5205311164843078	0.08416211629187322	-0.10303386183502365	-0.30741110983421377	0.1491769800744533	-0.6100261493815202
141	0.6745990598132421	0.7766373453120093	0.6174237246140352	-0.18989592545514192	-0.4272376396620779	0.8392084749228342	0.7205077842802152	0.21715534740985473	-0.10551067937226771	-0.46724324510024073
148	0.043757575837889126	0.0815997014475383	0.17513174010497046	-0.5131790221071217	-0.01515155209912795	0.34499646667493633	0.1943580749376514	-0.12078099788001831	-0.37169847210532064	-0.19910710419500266
