SimpleName	Norm_Acute_Neg	Norm_Acute_Low	Norm_Acute_M1	Norm_Acute_M2	Norm_Acute_High	Norm_Chronic_Neg	Norm_Chronic_Low	Norm_Chronic_M1	Norm_Chronic_M2	Norm_Chronic_High
-10	0.30978390360468266	0.3974446939017097	0.27179740564564664	0.4916110797467706	-0.5200838961527813	NA	NA	NA	NA	NA
-100	0.5278841091015899	0.515113097788661	0.33529737510909863	0.00804943376083778	0.12930108651605232	NA	NA	NA	NA	NA
-102	0.373498812075869	0.4630040071226561	0.1587735045429453	0.26713619313797377	0.306957804412551	NA	NA	NA	NA	NA
-105	0.3403921805087151	0.31361229973190335	0.13678105581967265	0.12940287514530904	-0.14860541745915418	NA	NA	NA	NA	NA
-108	0.17019059037195108	0.14757242051548045	0.2071587153342184	0.5623111002698766	-0.3764981543322469	NA	NA	NA	NA	NA
-110	0.5790181046774887	0.9103308987969683	0.8991387524911221	0.6261921552635917	0.2464719553307915	NA	NA	NA	NA	NA
-118	0.27918627971769383	-0.023682978901912392	-0.3203719036904371	-0.6731947398097435	-0.1312689233931518	NA	NA	NA	NA	NA
-120	0.4636481932349873	0.5864299442356589	0.5906397182925804	0.4541113539211759	0.15706833688711866	NA	NA	NA	NA	NA
-122	0.32036020308964586	0.03354482651276207	-0.2644434279988144	0.008852911238286807	-0.2968393824918643	NA	NA	NA	NA	NA
-131	-0.12040150886645212	0.15269473701450298	0.4501126945760802	0.48171569609041287	-0.2928177621086601	NA	NA	NA	NA	NA
-15	0.5894249752523859	0.7470277604269189	0.6331288505172022	0.011647896448174027	-0.15693477957036323	NA	NA	NA	NA	NA
-22	0.4983691316137394	0.7892035104474172	0.7802020267320392	0.07150811433418276	-0.11589039498450905	NA	NA	NA	NA	NA
-30	0.5067775781084052	0.5258696656567303	0.3843328262377312	-0.1777766997457632	-0.9393322119280374	NA	NA	NA	NA	NA
-39	0.16370040460627402	0.13054047605274244	0.05780701368869967	0.43083541772401546	-0.3263146723658076	NA	NA	NA	NA	NA
-4	0.36531609971208484	0.6598429235917855	0.8195171679510547	-0.27522771477527236	-0.7347315569713744	NA	NA	NA	NA	NA
-44	0.40213541326751884	0.3477664171246613	0.23769864548854736	0.2274982737070538	-0.5178784991990671	NA	NA	NA	NA	NA
-50	0.015989239688296165	0.29446529027330637	0.24794660466099663	-0.07135917595911224	0.05293885364390611	NA	NA	NA	NA	NA
-64	-0.24804177277102238	-0.306203182915962	-0.16678122923654445	-0.18967092284581374	-0.3117832309656867	NA	NA	NA	NA	NA
-72	-0.23682993878664343	-0.2579447734836745	0.012506603941622238	0.19839125844647693	-0.1158331704154618	NA	NA	NA	NA	NA
-75	0.20781606454245768	-0.02132784322876171	-0.29389725124974536	0.17943556367123417	-0.4946394519895804	NA	NA	NA	NA	NA
-77	0.42473257152661253	0.5569441620009012	0.447255165454439	-0.005088401718294247	-0.4604319282212938	NA	NA	NA	NA	NA
-81	0.17669408424614538	0.2138141930279525	0.09783335219061716	0.06837905140906564	0.16738958068499674	NA	NA	NA	NA	NA
0	1.4516521586718727	1.4205481445416261	0.47327585786077825	-0.3309972391605329	-2.013152889143769	NA	NA	NA	NA	NA
116	-1.7318319270732134	-0.32409451932961664	-0.22119839533950073	-2.2926000859194686	-0.42873478228509637	NA	NA	NA	NA	NA
117	0.20544673170022082	0.02266424472647379	-0.08007752956456013	-0.5337182616499051	-0.3837450617829726	NA	NA	NA	NA	NA
122	0.3947809106138481	0.38992713721298145	0.17272029264769098	0.5417995092166605	-0.3112966832050288	NA	NA	NA	NA	NA
127	0.5970515829568699	0.785185619197252	0.727250708373102	0.3841246951841191	0.3768127281227586	NA	NA	NA	NA	NA
141	0.7350048615342017	0.6083536291420794	0.10137214209304754	-0.1250538517000671	-0.09906609076605633	NA	NA	NA	NA	NA
148	0.09298553823824654	0.13008631330446913	0.16058707354729412	0.0965542311470535	0.01781109894128824	NA	NA	NA	NA	NA
158	0.47053242207592616	0.3485007656643966	0.16098458466006407	0.429594869052616	-0.025620204207684166	NA	NA	NA	NA	NA
161	-0.108907249893676	0.1255626691847861	0.43947885421726846	-0.730456527719256	-0.1518258037778438	NA	NA	NA	NA	NA
169	0.49284159054283894	0.48473242988453086	0.35735501482128207	0.18317847702826243	0.3843626366737606	NA	NA	NA	NA	NA
170	-0.002579183169112989	0.44084956003385745	0.8875158932238111	0.24661122883845893	0.004531308542524862	NA	NA	NA	NA	NA
216	0.2731701807817547	0.3422767249228678	0.22658375319218182	0.027298744237979965	-0.3181504087198211	NA	NA	NA	NA	NA
22	0.4611540930945075	0.6589107651118868	0.5945251794504317	0.17100882325268343	-0.2572579723548126	NA	NA	NA	NA	NA
259	-2.1448210307501436	-1.2747774750734948	-1.929369353622325	-0.23963360791767416	-0.07952835205138337	NA	NA	NA	NA	NA
332	0.3588843920970459	0.5454568379899278	0.5993640650179954	-0.0577286134204395	0.06387377376420825	NA	NA	NA	NA	NA
356	-0.11277245189184464	0.09986736124279935	0.16595374319193845	0.13108874196944273	0.25272498776966557	NA	NA	NA	NA	NA
38	0.5126530016652253	0.3515737432489337	0.10841260906928817	0.016546024064841514	-0.24647639628117815	NA	NA	NA	NA	NA
40	0.5564384283216515	0.34570372986757353	-0.05741417552581363	0.062324096624296416	-0.1351117398879529	NA	NA	NA	NA	NA
400	0.16177490915860068	0.10173600559571676	0.09367577803956785	-0.2117326036123407	-0.12521647596262095	NA	NA	NA	NA	NA
46	0.5607585828756677	0.5073635934512285	0.2083528636372385	-0.04168683465963964	0.03572235406745917	NA	NA	NA	NA	NA
461	0.03407779431160884	-0.3213209115670016	-0.44492940115504515	0.24478134145403033	0.020006782126768576	NA	NA	NA	NA	NA
462	0.4670321665778653	0.7047357648623491	0.6121734968423563	-0.31132698346151694	0.24428534435318994	NA	NA	NA	NA	NA
468	-0.10878753065743312	-0.19255767921425482	-0.06282837507383675	0.012641145783540475	-0.4095735383389132	NA	NA	NA	NA	NA
481	0.4337622501792403	0.41053509733700033	0.2179597980179414	0.31655922888711335	-0.12235038461811232	NA	NA	NA	NA	NA
51	0.24654252841692503	0.15488001907309343	0.0754708220223424	0.29241954265230063	-0.6099236747638495	NA	NA	NA	NA	NA
53	0.15808064570419825	0.04991677512965726	-0.07448195329364617	-0.24367953997635755	-0.09739194287486518	NA	NA	NA	NA	NA
6	0.6152410851994117	0.7368706735469259	0.5755606810157738	0.19126496750666272	-0.8205492972854235	NA	NA	NA	NA	NA
65	0.20903201122855952	0.009178592121961551	-0.1112142502361489	-0.3944289338741758	-0.17088779882153604	NA	NA	NA	NA	NA
78	0.29204361985441996	-0.07668608957962707	-0.4235627607126401	0.0023109358664332334	-0.44501773755076396	NA	NA	NA	NA	NA
ClosedChromatinRegion	0.01146315191843911	0.27752935232866083	0.5505546077256374	0.49472753571857175	0.05971286087778948	NA	NA	NA	NA	NA
NonTargeting	1.610040226140974e-17	-2.5008930111998968e-17	2.6020852139652106e-17	2.285046428694241e-17	-8.810949655065533e-18	NA	NA	NA	NA	NA
